ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_REC,BILL_AVG,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
195,50000.0,1,2,1,36,0,0,0,0,-1,-1,47790.0,14145.0,2000.0,1000.0,2000.0,500.0,1000.0,20011.0,0
196,50000.0,2,1,2,24,1,2,2,2,2,2,36166.0,38126.5,1900.0,1400.0,1700.0,1532.0,1600.0,0.0,1
197,150000.0,2,2,1,34,-2,-2,-2,-2,-2,-2,0.0,269.3333333333333,0.0,0.0,116.0,0.0,1500.0,0.0,0
198,20000.0,2,1,2,22,0,0,0,0,-1,0,18553.0,17251.833333333332,1500.0,1032.0,541.0,20000.0,693.0,1000.0,0
199,500000.0,2,1,1,34,-2,-2,-2,-1,-1,-1,412.0,1076.1666666666667,138.0,2299.0,1251.0,1206.0,1151.0,15816.0,0
200,30000.0,2,3,2,22,1,2,2,0,0,0,29010.0,19642.333333333332,1000.0,85.0,1714.0,104.0,0.0,0.0,1
201,180000.0,2,1,1,38,-2,-2,-2,-2,-2,-2,750.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0
202,140000.0,1,1,2,31,0,0,2,0,0,2,27123.0,21812.0,25000.0,0.0,3000.0,7800.0,0.0,2500.0,0
203,140000.0,2,1,2,26,-1,0,-1,-1,-1,-1,13424.0,10706.0,10000.0,13001.0,5841.0,13506.0,487.0,7004.0,0
204,120000.0,1,2,2,26,0,0,0,0,0,0,107314.0,114815.66666666667,5000.0,5000.0,4152.0,5000.0,5000.0,5000.0,0
205,360000.0,2,2,1,48,0,0,0,0,0,0,226430.0,200463.16666666666,9100.0,7300.0,5800.0,5600.0,5600.0,4100.0,0
206,20000.0,1,3,1,43,-1,-1,0,0,0,0,227.0,16490.166666666668,22359.0,1305.0,1258.0,1459.0,3457.0,1700.0,0
207,100000.0,1,1,1,47,-1,-1,-1,-1,-1,-1,390.0,505.5,1473.0,390.0,390.0,390.0,0.0,2380.0,0
208,210000.0,2,2,1,41,-1,-1,-1,-1,-1,-1,3088.0,1609.5,1586.0,343.0,3763.0,877.0,0.0,419.0,1
209,80000.0,2,2,2,24,0,0,0,0,0,0,81625.0,65234.5,3200.0,3000.0,2038.0,2000.0,1800.0,1800.0,1
210,330000.0,2,1,1,50,-1,-1,-1,-1,-2,-2,8872.0,3243.6666666666665,4345.0,2854.0,1702.0,0.0,1709.0,258.0,0
211,220000.0,1,1,2,24,0,0,0,-1,-1,-1,105607.0,69996.5,5000.0,5050.0,8303.0,0.0,85632.0,0.0,0
212,210000.0,2,1,1,38,1,-2,-1,0,-1,-1,0.0,397.3333333333333,0.0,250.0,0.0,789.0,1222.0,9616.0,1
213,40000.0,2,3,1,43,0,0,0,0,0,0,38257.0,35990.833333333336,1700.0,1504.0,1200.0,1500.0,1500.0,1000.0,0
214,30000.0,1,2,2,39,0,0,0,2,0,0,28347.0,17267.166666666668,3036.0,2309.0,0.0,1000.0,2000.0,148.0,0
215,470000.0,1,2,2,27,2,2,2,2,0,0,296573.0,333803.0,13000.0,11001.0,0.0,10484.0,10838.0,10367.0,0
216,30000.0,1,3,1,42,-1,-1,-1,-1,-1,2,390.0,585.0,390.0,390.0,240.0,1470.0,0.0,0.0,0
217,240000.0,2,2,1,36,1,-2,-2,-2,-2,-2,-946.0,-946.0,0.0,0.0,0.0,0.0,0.0,0.0,1
218,80000.0,1,2,2,36,2,0,0,0,0,0,79278.0,78468.16666666667,3100.0,3500.0,3400.0,3000.0,3500.0,3000.0,0
219,110000.0,2,3,0,31,0,0,0,0,0,0,89989.0,75641.16666666667,4000.0,5000.0,3000.0,3000.0,3000.0,8954.0,0
220,310000.0,2,1,2,38,-1,-1,-1,-1,-2,-2,1424.0,1015.3333333333334,4542.0,126.0,0.0,0.0,0.0,0.0,0
221,360000.0,2,1,1,40,2,2,2,0,0,0,105167.0,114260.83333333333,12000.0,0.0,5900.0,5000.0,4500.0,4700.0,1
222,330000.0,2,3,2,45,0,0,0,0,0,0,335196.0,334236.3333333333,12388.0,12378.0,12116.0,12450.0,12213.0,11678.0,0
223,300000.0,2,2,2,35,0,0,0,0,0,0,291619.0,238552.5,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0
224,320000.0,2,2,2,33,0,0,0,0,0,0,91653.0,72878.0,10042.0,18832.0,2117.0,2076.0,5045.0,3754.0,0
225,50000.0,2,3,2,37,1,3,2,0,0,0,52626.0,40661.333333333336,0.0,24.0,1500.0,1000.0,1201.0,30592.0,1
226,170000.0,2,1,2,28,0,0,0,0,0,0,130370.0,128683.66666666667,6530.0,4860.0,22500.0,4820.0,4877.0,4962.0,0
227,350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,3265.0,1397.3333333333333,2686.0,1864.0,569.0,0.0,0.0,0.0,0
228,20000.0,1,2,1,37,0,0,0,0,0,0,16455.0,18076.833333333332,1609.0,3000.0,663.0,676.0,834.0,782.0,0
229,50000.0,1,2,2,23,2,0,0,0,0,0,49758.0,33750.166666666664,2401.0,2254.0,2004.0,704.0,707.0,1004.0,1
230,20000.0,2,3,2,24,1,2,0,0,0,0,19154.0,10652.0,0.0,1333.0,500.0,100.0,0.0,3200.0,0
231,50000.0,2,1,2,24,0,0,0,0,0,0,35084.0,22155.0,2090.0,2002.0,1002.0,238.0,1011.0,389.0,0
232,20000.0,1,2,2,23,1,2,0,0,2,0,20235.0,15776.0,0.0,1200.0,1000.0,0.0,1000.0,10000.0,1
233,50000.0,1,2,1,26,0,0,-2,-1,-1,0,102800.0,32924.666666666664,0.0,0.0,2624.0,45567.0,1747.0,2000.0,0
234,190000.0,1,2,2,34,2,0,0,0,2,2,129801.0,138009.66666666666,5000.0,5000.0,10000.0,0.0,12118.0,2769.0,1
235,60000.0,2,2,1,33,0,0,0,0,0,0,58203.0,29299.0,1506.0,1298.0,1000.0,721.0,811.0,599.0,0
236,80000.0,1,1,2,35,-1,-1,-1,-1,-1,-1,7988.0,6975.333333333333,3983.0,6853.0,1719.0,1378.0,19942.0,2418.0,0
237,150000.0,2,2,2,27,0,0,0,0,0,0,127402.0,66630.0,4500.0,1745.0,1566.0,1208.0,1077.0,2529.0,0
238,210000.0,2,1,2,31,-2,-2,-2,-2,-1,-1,1440.0,3021.6666666666665,0.0,7422.0,893.0,6082.0,2293.0,3299.0,0
239,240000.0,2,3,1,50,0,0,0,0,0,0,234205.0,218871.16666666666,10116.0,9150.0,8008.0,8000.0,8009.0,7714.0,1
240,140000.0,2,2,3,41,0,0,0,0,0,0,19346.0,19309.0,3000.0,2000.0,2198.0,1000.0,3000.0,2399.0,1
241,60000.0,2,1,2,28,1,2,2,-2,-2,-1,21501.0,7406.0,0.0,0.0,0.0,0.0,2285.0,0.0,0
242,50000.0,1,1,2,39,0,0,0,0,0,0,47174.0,40207.333333333336,1800.0,2000.0,3000.0,2000.0,2000.0,2000.0,0
243,50000.0,2,2,2,27,0,0,0,0,0,0,26655.0,28205.666666666668,1800.0,1750.0,900.0,1200.0,1200.0,1100.0,0
244,180000.0,2,1,2,32,-1,-1,2,2,-1,-1,3139.0,2439.0,2821.0,0.0,0.0,2821.0,0.0,176.0,0
245,30000.0,2,1,2,40,-1,-1,2,2,2,2,142.0,102.16666666666667,355.0,120.0,0.0,0.0,60.0,60.0,0
246,20000.0,2,2,2,40,0,0,0,0,0,-2,19816.0,13314.833333333334,1601.0,2203.0,2114.0,0.0,0.0,0.0,0
247,250000.0,2,2,1,75,0,-1,-1,-1,-1,-1,52874.0,10569.5,1631.0,1536.0,1010.0,5572.0,794.0,1184.0,0
248,100000.0,2,2,2,27,0,0,0,0,0,0,37767.0,32749.666666666668,1788.0,1799.0,1100.0,1150.0,2423.0,0.0,0
249,330000.0,1,1,2,25,0,0,0,0,2,0,46140.0,42667.5,2504.0,4007.0,5056.0,74.0,1023.0,2566.0,0
250,50000.0,1,3,1,46,0,0,0,0,0,0,35713.0,19645.166666666668,1561.0,1268.0,587.0,611.0,1000.0,2000.0,0
251,50000.0,2,2,2,26,1,2,2,0,0,0,50867.0,40143.666666666664,1710.0,136.0,1206.0,2002.0,2005.0,3003.0,0
252,30000.0,1,2,2,28,0,0,0,0,0,0,29242.0,22526.666666666668,5006.0,1244.0,851.0,955.0,0.0,0.0,0
253,140000.0,2,2,2,26,0,0,0,0,0,0,101551.0,105239.83333333333,5366.0,5087.0,3605.0,3894.0,3785.0,3304.0,1
254,160000.0,2,1,2,28,0,0,0,0,-1,0,70243.0,56231.833333333336,7042.0,2000.0,1000.0,99669.0,12600.0,10000.0,0
255,400000.0,2,2,2,29,-1,0,-1,-1,-1,-1,19532.0,5671.666666666667,3127.0,1469.0,4968.0,1905.0,2494.0,862.0,0
256,50000.0,1,2,1,25,0,0,0,0,0,0,27699.0,28925.333333333332,1565.0,1393.0,980.0,994.0,1024.0,886.0,0
257,140000.0,2,2,1,48,0,-1,-1,-1,-1,-1,1154.0,4515.833333333333,1233.0,1075.0,1355.0,1130.0,21361.0,1347.0,0
258,160000.0,2,2,1,33,-1,-1,-1,-1,0,-1,8015.0,13701.166666666666,2453.0,9880.0,52572.0,1546.0,2210.0,0.0,0
259,100000.0,2,3,1,43,0,0,-2,-2,-2,-2,62170.0,10361.666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0
260,220000.0,1,1,1,48,2,0,0,0,0,0,210380.0,188240.0,10000.0,9020.0,6000.0,5500.0,6000.0,5500.0,1
261,510000.0,2,1,2,29,0,0,0,0,0,0,78331.0,85535.16666666667,40010.0,20094.0,5000.0,5001.0,25365.0,65000.0,0
262,50000.0,1,2,2,29,0,0,0,0,0,0,49276.0,33700.166666666664,1602.0,1400.0,3000.0,3130.0,1062.0,6318.0,0
263,160000.0,2,1,1,38,-1,-1,-1,-1,2,-1,4473.0,10546.166666666666,4664.0,5969.0,18941.0,0.0,12652.0,1916.0,0
264,230000.0,2,1,2,37,-2,-2,-2,-2,-2,-2,2283.0,8955.833333333334,51315.0,0.0,0.0,299.0,338.0,0.0,0
265,80000.0,2,1,2,37,-1,-1,-1,-1,-1,-1,10115.0,5842.333333333333,258.0,5995.0,188.0,1644.0,16872.0,4000.0,0
266,150000.0,2,2,1,25,-1,-1,-2,-1,-1,-1,6156.0,1184.0,0.0,0.0,316.0,316.0,316.0,316.0,0
267,10000.0,1,3,2,23,0,0,0,0,0,2,6974.0,8689.333333333334,1134.0,1298.0,478.0,847.0,0.0,175.0,0
268,130000.0,2,3,2,49,0,0,0,0,0,0,89003.0,59630.166666666664,4100.0,3095.0,1630.0,561.0,600.0,0.0,1
269,40000.0,2,1,2,48,0,0,0,0,0,0,34871.0,34662.5,1600.0,1600.0,1500.0,1500.0,1500.0,1500.0,0
270,50000.0,1,2,2,27,3,2,2,0,0,-1,13694.0,12286.166666666666,1700.0,0.0,426.0,501.0,2614.0,1390.0,1
271,100000.0,1,3,2,32,0,0,0,0,0,0,70003.0,30034.833333333332,2035.0,2004.0,616.0,2007.0,1009.0,2015.0,0
272,120000.0,1,1,1,34,-1,2,-1,0,0,0,1082.0,735.6666666666666,0.0,1350.0,0.0,0.0,0.0,450.0,0
273,260000.0,2,1,2,58,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
274,200000.0,2,2,2,33,0,0,0,0,0,0,11253.0,13478.5,2000.0,1322.0,2000.0,2000.0,1200.0,3000.0,0
275,360000.0,2,2,2,28,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
276,70000.0,2,2,2,36,0,0,0,0,0,0,68699.0,44292.166666666664,4483.0,12496.0,3268.0,3000.0,3000.0,2000.0,0
277,460000.0,1,1,1,40,2,-1,-1,-1,-1,-1,171.0,4673.166666666667,2728.0,0.0,2654.0,0.0,22545.0,0.0,1
278,50000.0,2,1,2,26,-1,-1,-1,-1,-1,-1,1156.0,456.0,316.0,316.0,316.0,316.0,316.0,316.0,0
279,50000.0,1,3,1,33,0,0,0,0,0,0,50859.0,35298.5,2007.0,2199.0,691.0,707.0,703.0,697.0,0
280,250000.0,2,2,1,31,0,0,0,0,0,0,103109.0,100668.5,4000.0,4500.0,5000.0,4000.0,5000.0,4400.0,0
281,30000.0,2,1,2,27,0,0,-1,0,0,-2,1512.0,1074.6666666666667,1000.0,664.0,1500.0,0.0,0.0,0.0,0
282,270000.0,1,2,1,44,0,0,0,0,-1,-1,127543.0,81099.0,10063.0,5162.0,10150.0,44299.0,43509.0,31031.0,0
283,180000.0,2,3,2,30,0,0,0,0,0,0,163935.0,126701.83333333333,7722.0,6091.0,3563.0,3605.0,3000.0,3211.0,0
284,100000.0,2,1,2,28,0,0,0,0,0,0,53494.0,53863.666666666664,4173.0,3000.0,2025.0,5000.0,3000.0,3000.0,0
285,230000.0,2,3,1,32,0,0,0,0,0,0,195126.0,111252.83333333333,5000.0,5000.0,5000.0,5000.0,4000.0,5000.0,0
286,210000.0,2,1,1,46,-1,-1,-1,-1,-1,-1,110346.0,35173.166666666664,41986.0,21874.0,20076.0,16171.0,586.0,19777.0,0
287,210000.0,1,1,2,38,2,0,0,0,0,0,60502.0,59828.333333333336,3276.0,2026.0,2000.0,2000.0,2000.0,2502.0,0
288,440000.0,2,2,1,46,0,0,0,0,0,0,180641.0,138029.83333333334,8610.0,6907.0,3727.0,3800.0,4001.0,2701.0,0
289,100000.0,2,2,2,25,2,0,0,0,0,0,70896.0,67273.0,3472.0,2092.0,2000.0,2127.0,1960.0,1559.0,1
290,240000.0,2,2,1,46,0,0,0,0,0,0,8751.0,9349.5,1295.0,1000.0,1000.0,1000.0,1000.0,1000.0,0
291,280000.0,1,1,2,33,-1,-1,-1,-1,-1,-1,898.0,-56043.166666666664,898.0,325.0,898.0,325.0,0.0,345293.0,1
292,50000.0,2,2,2,22,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
293,30000.0,1,2,1,43,3,2,2,2,2,2,1700.0,2162.0,1100.0,0.0,300.0,0.0,600.0,0.0,0
294,10000.0,1,2,2,27,0,0,2,0,0,0,7015.0,9474.666666666666,3507.0,0.0,500.0,370.0,393.0,700.0,1
295,130000.0,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,0
296,200000.0,1,1,2,31,0,0,0,0,0,0,194353.0,163159.66666666666,9000.0,7465.0,4715.0,4804.0,5141.0,5300.0,0
297,120000.0,2,2,1,29,-1,-1,-1,-1,-1,-1,1686.0,1294.1666666666667,657.0,2319.0,1423.0,0.0,1820.0,2496.0,0
298,210000.0,2,2,1,36,0,0,0,0,0,0,143225.0,143074.66666666666,6483.0,5082.0,6000.0,5900.0,4544.0,4700.0,0
299,280000.0,2,1,1,36,0,0,0,0,0,0,58983.0,45606.666666666664,2755.0,3463.0,1300.0,1100.0,1100.0,2000.0,0
300,300000.0,1,1,2,34,1,-2,-1,0,-1,-1,0.0,7566.666666666667,0.0,13001.0,0.0,19595.0,203.0,0.0,1
301,100000.0,1,2,2,37,0,0,0,0,0,0,99209.0,77141.83333333333,3490.0,2332.0,2314.0,2365.0,2497.0,2305.0,0
302,440000.0,2,1,2,36,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,162000.0,0.0,0
303,50000.0,2,3,1,40,0,0,0,0,0,0,49941.0,25716.833333333332,2400.0,1206.0,1000.0,1000.0,1000.0,1000.0,0
304,20000.0,2,1,2,25,0,0,2,0,0,0,11968.0,16407.833333333332,2800.0,0.0,4000.0,1700.0,1000.0,2000.0,1
305,200000.0,2,1,2,27,-1,-1,-1,0,0,0,871.0,3039.3333333333335,665.0,960.0,3908.0,1014.0,3500.0,2880.0,0
306,110000.0,2,2,2,26,-2,-2,-2,-2,-2,-2,432.0,2143.3333333333335,3220.0,5904.0,0.0,3000.0,0.0,0.0,0
307,500000.0,2,2,1,36,-1,-1,-1,-1,-1,-1,10483.0,7921.5,23962.0,0.0,8500.0,4590.0,0.0,0.0,0
308,300000.0,2,2,1,27,1,-1,-1,-2,-2,-2,0.0,869.1666666666666,5215.0,0.0,0.0,0.0,0.0,0.0,0
309,30000.0,1,3,1,55,2,2,2,3,3,4,9720.0,12143.833333333334,1200.0,1200.0,2000.0,1500.0,1500.0,1500.0,1
310,60000.0,2,1,2,27,-1,-1,-1,-1,-1,-1,20847.0,10985.333333333334,13809.0,14583.0,4889.0,273.0,13557.0,0.0,0
311,400000.0,2,2,1,38,-1,0,-1,-1,0,-1,3697.0,3525.5,1000.0,1354.0,5322.0,6.0,2386.0,9085.0,0
312,180000.0,2,2,1,34,0,0,0,0,0,0,143301.0,137944.33333333334,7000.0,5000.0,5000.0,4900.0,5000.0,5100.0,0
313,20000.0,1,1,2,40,0,0,0,2,0,0,10934.0,13174.5,3000.0,3100.0,0.0,3000.0,1500.0,0.0,0
314,200000.0,2,3,1,49,-1,2,2,2,0,0,52439.0,55507.833333333336,0.0,6000.0,0.0,5000.0,2286.0,3000.0,1
315,100000.0,1,1,2,27,0,0,0,0,0,0,55734.0,32417.166666666668,1631.0,1286.0,200.0,645.0,909.0,200.0,0
316,60000.0,1,2,2,23,0,0,0,0,0,0,49507.0,28588.666666666668,1970.0,2000.0,618.0,809.0,2000.0,616.0,1
317,110000.0,2,2,2,36,0,0,0,0,0,0,47819.0,50636.166666666664,2200.0,2500.0,2000.0,2100.0,2500.0,2200.0,0
318,260000.0,2,3,1,53,1,-1,-1,-2,-2,-1,0.0,337.5,165.0,526.0,452.0,397.0,485.0,459.0,0
319,50000.0,2,3,1,46,3,2,2,0,0,0,48522.0,35586.0,3754.0,1.0,1070.0,1030.0,863.0,654.0,0
320,180000.0,1,2,2,29,1,-2,-2,-2,-2,-2,-2.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0
321,110000.0,1,2,2,29,1,2,2,0,0,0,58362.0,51891.0,2500.0,0.0,2000.0,2000.0,1854.0,2000.0,1
322,340000.0,2,1,2,27,0,0,0,0,0,0,172180.0,153856.16666666666,21105.0,5461.0,5000.0,5849.0,2732.0,50000.0,0
323,50000.0,1,2,2,24,-1,0,0,0,0,0,1399.0,5275.0,1070.0,1500.0,3666.0,2477.0,1306.0,1000.0,0
324,230000.0,2,2,1,28,0,0,0,-2,-1,-1,26361.0,9221.166666666666,1710.0,1100.0,1000.0,767.0,6173.0,1000.0,1
325,360000.0,2,2,2,32,0,0,0,0,0,0,93029.0,95901.5,10000.0,7000.0,10000.0,10000.0,10000.0,10000.0,0
326,210000.0,1,2,2,43,1,-2,-1,0,0,0,0.0,26783.166666666668,0.0,38013.0,3000.0,5000.0,3000.0,3000.0,0
327,220000.0,2,2,1,41,-1,2,2,-1,2,-1,650.0,562.5,325.0,0.0,950.0,0.0,325.0,325.0,1
328,60000.0,2,2,1,34,2,2,2,2,2,0,24898.0,28347.0,3800.0,0.0,3720.0,0.0,1300.0,1291.0,1
329,340000.0,1,2,1,55,-2,-1,-1,-2,-2,-2,50396.0,22927.666666666668,44665.0,8321.0,2190.0,24599.0,7416.0,77195.0,0
330,150000.0,1,1,1,40,2,2,2,2,2,2,99855.0,104009.16666666667,5200.0,0.0,8100.0,4000.0,4200.0,4200.0,0
331,200000.0,2,2,1,37,1,-1,2,-1,-1,-1,-179.0,7898.333333333333,1000.0,0.0,6900.0,24000.0,17000.0,2500.0,1
332,130000.0,2,2,2,40,0,0,2,0,0,0,9559.0,11085.666666666666,3000.0,0.0,500.0,500.0,2700.0,500.0,1
333,60000.0,2,1,2,28,1,2,0,0,0,0,10540.0,16044.333333333334,0.0,1483.0,673.0,10000.0,11540.0,7000.0,0
334,400000.0,2,2,1,43,1,-2,-2,-2,-1,-1,0.0,13331.333333333334,0.0,0.0,0.0,1600.0,78388.0,0.0,0
335,20000.0,1,1,2,27,0,0,0,0,0,0,20571.0,19457.833333333332,1323.0,1600.0,830.0,700.0,674.0,376.0,0
336,190000.0,2,1,2,28,0,0,0,0,0,0,143464.0,152145.83333333334,5795.0,7408.0,5645.0,5753.0,6370.0,5865.0,0
337,260000.0,2,1,2,30,0,0,0,0,0,0,156882.0,158850.0,10000.0,8000.0,6000.0,7000.0,7000.0,6000.0,0
338,140000.0,2,2,2,31,-2,-2,-2,-2,-2,-2,390.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0
339,50000.0,2,2,1,31,0,0,0,0,0,0,46512.0,39013.333333333336,1974.0,4406.0,1061.0,1073.0,1046.0,1047.0,1
340,120000.0,2,1,2,34,-1,-1,0,-1,-1,-1,882.0,2831.0,6900.0,5037.0,1100.0,1330.0,3800.0,2037.0,0
341,240000.0,2,2,2,30,-2,-2,-2,-2,-2,-2,92.0,61.333333333333336,92.0,92.0,0.0,92.0,0.0,1883.0,0
342,50000.0,1,2,2,36,0,0,0,0,-1,0,5916.0,3141.1666666666665,1212.0,1200.0,0.0,978.0,0.0,0.0,0
343,200000.0,2,1,2,29,-1,2,-1,-1,-1,2,2393.0,12778.166666666666,0.0,4872.0,20183.0,5000.0,0.0,1000.0,0
344,180000.0,1,1,1,39,0,0,-1,0,0,-1,274731.0,153467.0,11000.0,145000.0,26000.0,0.0,101005.0,1898.0,0
345,180000.0,2,1,2,26,0,0,0,0,0,0,145403.0,122474.5,5440.0,5051.0,3835.0,4106.0,4250.0,4028.0,0
346,160000.0,2,1,2,29,-1,-1,-2,-1,0,0,3097.0,1638.6666666666667,0.0,0.0,5000.0,5000.0,1500.0,13000.0,0
347,100000.0,2,2,2,26,-1,-1,-1,0,0,0,1370.0,3203.8333333333335,4210.0,4159.0,1000.0,1080.0,2000.0,1525.0,0
348,50000.0,2,2,2,29,0,0,0,0,0,0,47081.0,45576.5,3000.0,2000.0,2000.0,2000.0,2000.0,2000.0,1
349,140000.0,2,2,2,31,0,0,0,0,0,0,138119.0,139987.33333333334,6600.0,6500.0,5100.0,5300.0,6000.0,5000.0,0
350,30000.0,2,2,2,26,0,0,0,0,0,0,17893.0,19648.333333333332,1411.0,1522.0,621.0,795.0,715.0,1000.0,1
351,90000.0,1,1,2,26,0,0,-1,0,0,-1,39128.0,14430.333333333334,1541.0,4200.0,0.0,0.0,23101.0,3000.0,0
352,200000.0,1,1,1,36,1,-2,-1,-1,-2,-1,-14386.0,-4465.833333333333,10118.0,47015.0,0.0,4000.0,100000.0,10000.0,0
353,380000.0,1,1,2,30,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
354,80000.0,2,2,2,43,0,0,0,0,0,0,77057.0,50525.333333333336,3177.0,2600.0,3000.0,1691.0,695.0,882.0,0
355,50000.0,1,3,1,58,2,2,2,0,0,2,15899.0,18202.666666666668,3400.0,0.0,1000.0,1001.0,634.0,638.0,0
356,180000.0,1,2,1,45,-1,0,0,0,0,0,27679.0,29546.333333333332,1481.0,2000.0,1100.0,1200.0,1500.0,1500.0,1
357,240000.0,2,2,2,26,0,0,0,0,0,0,141315.0,120823.33333333333,6349.0,5834.0,3870.0,4000.0,3825.0,3520.0,0
358,380000.0,1,2,2,34,0,0,0,0,0,0,194314.0,180426.83333333334,9010.0,35000.0,5000.0,6000.0,5000.0,4400.0,0
359,110000.0,2,4,2,24,0,0,0,0,0,0,83755.0,81276.0,3000.0,2900.0,2900.0,3000.0,3500.0,4000.0,0
360,260000.0,1,1,1,34,-1,-1,-1,-1,-1,-1,49657.0,22947.833333333332,291.0,51058.0,35696.0,34039.0,291.0,291.0,0
361,500000.0,2,2,2,23,4,3,2,0,0,0,507726.0,487775.5,10000.0,0.0,14000.0,16500.0,16000.0,19000.0,1
362,320000.0,2,2,2,30,0,0,0,0,0,0,71305.0,72719.66666666667,2589.0,2568.0,2570.0,2661.0,2781.0,2500.0,0
363,50000.0,1,2,2,32,4,3,2,0,0,0,45734.0,41476.5,0.0,0.0,1262.0,1358.0,1275.0,1590.0,0
364,110000.0,1,1,1,40,1,-2,-1,0,-1,-1,0.0,749.6666666666666,0.0,2066.0,0.0,216.0,216.0,66.0,1
365,230000.0,2,1,2,35,-2,-2,-2,-2,-2,-2,761.0,552.3333333333334,300.0,399.0,665.0,576.0,613.0,520.0,0
366,330000.0,2,2,1,56,1,-1,-1,-2,-1,-1,-9.0,2606.6666666666665,1529.0,1507.0,0.0,3965.0,8676.0,384.0,0
367,50000.0,2,2,1,61,0,0,0,0,0,0,47166.0,36383.666666666664,3000.0,2237.0,975.0,1000.0,2000.0,1039.0,0
368,10000.0,1,2,2,24,-1,2,2,2,0,0,2887.0,2458.6666666666665,0.0,1500.0,0.0,0.0,150.0,0.0,0
369,300000.0,1,1,1,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
370,20000.0,2,2,1,32,3,2,0,0,0,0,20631.0,15555.166666666666,0.0,1168.0,384.0,390.0,632.0,616.0,1
371,180000.0,1,2,1,36,2,2,-2,-2,-2,-2,83538.0,13923.0,0.0,0.0,0.0,0.0,0.0,0.0,1
372,160000.0,1,1,2,30,-1,-1,-1,-1,-1,-1,99.0,10246.666666666666,2977.0,15086.0,9123.0,13028.0,29712.0,50000.0,0
373,90000.0,2,1,2,34,0,0,0,2,2,2,34302.0,42296.0,1640.0,9000.0,0.0,8000.0,0.0,2000.0,0
374,30000.0,1,3,3,54,0,0,0,0,0,0,22987.0,23523.333333333332,2500.0,2000.0,1500.0,4000.0,2000.0,0.0,0
375,180000.0,1,1,1,46,0,0,0,0,0,0,173267.0,139364.33333333334,8100.0,5299.0,3305.0,5040.0,160719.0,7000.0,0
376,30000.0,1,3,1,58,0,0,0,0,0,0,19143.0,21045.333333333332,1640.0,1700.0,915.0,800.0,1000.0,1961.0,0
377,30000.0,1,2,1,43,1,2,0,0,0,2,20518.0,22043.0,0.0,1342.0,946.0,4200.0,0.0,1000.0,0
378,140000.0,2,1,2,28,-1,0,0,-1,-1,-1,10833.0,7504.0,14000.0,3855.0,4991.0,3600.0,5500.0,4000.0,0
379,210000.0,1,1,2,30,0,0,0,0,0,0,69937.0,54577.5,3500.0,3000.0,2000.0,4000.0,3000.0,10000.0,0
380,50000.0,1,2,2,31,0,0,0,0,0,0,20526.0,13991.833333333334,2000.0,3000.0,327.0,3000.0,3000.0,5000.0,1
381,130000.0,2,2,2,29,0,0,0,0,0,0,89055.0,78729.83333333333,4200.0,2575.0,2600.0,2674.0,2701.0,5750.0,0
382,50000.0,2,2,1,37,2,2,2,0,0,0,1894.0,2732.8333333333335,1500.0,400.0,200.0,500.0,500.0,400.0,1
383,140000.0,1,3,1,36,0,0,0,0,0,0,100594.0,89732.16666666667,3000.0,30000.0,4000.0,4000.0,3400.0,3300.0,0
384,170000.0,2,2,2,28,-1,0,0,2,0,0,2948.0,4895.333333333333,1105.0,1903.0,0.0,296.0,500.0,95.0,1
385,80000.0,1,2,2,25,0,0,0,0,0,-2,22619.0,17875.166666666668,10010.0,1209.0,579.0,0.0,0.0,6305.0,0
386,410000.0,2,5,1,42,0,0,0,0,0,0,338106.0,290242.3333333333,15000.0,14000.0,9000.0,8500.0,9000.0,8300.0,0
387,80000.0,2,1,2,29,1,-1,-1,-2,-2,-2,0.0,13333.333333333334,80000.0,0.0,0.0,0.0,0.0,0.0,0
388,80000.0,1,3,1,73,-1,0,0,2,2,2,63144.0,69364.0,3500.0,4330.0,3500.0,3500.0,3500.0,5100.0,1
389,150000.0,1,2,1,43,0,0,0,0,0,0,153249.0,157349.83333333334,7900.0,6500.0,5700.0,5700.0,5700.0,5334.0,0
390,260000.0,1,1,1,30,-1,-1,-1,0,0,-1,1131.0,431.0,291.0,582.0,0.0,0.0,130291.0,651.0,1
